grupo,comentario_p1
ADMINISTRATIVO,"Bom dia, ao saber que teria que passar por uma cirurgia, já fui no posto de internação, chegando lá, soube que não tinha leito nenhum disponível. fiquei horas em uma cadeira de rodas e com imensa dores e detalhe sem medicação nenhuma. surgiu um leito era 2 horas da manhã. assim que cheguei no leito já vieram me chamar para subir para o centro cirúrgico, fiquei feliz por acreditar que já seria operada naquele momento. nada disso, cheguei no centro cirúrgico e mais uma vez me deparei com a falta de leito, me colocaram em uma salinha pequena onde estava outra paciente também aguardando a cirurgia, sem leito e com imensa dor, JUNTEI DUAS CADEIRAS para que ficasse no mínimo confortável, IMPOSSIVEL QUANDO SE ESTAR COM DOR. PASSEI DE 2 HORAS DA MANHÃ ATÉ ÀS 07:30 NESSAS DUAS CADEIRAS, SEM CUIDADO NENHUM, NEM UM ANIMAL É TRATADO DESTA FORMA. SÓ FUI OPERADA APÓS A NOVA EQUIPE DE PLANTÃO ASSUMIR. UM COMPLETO ABSURDO. ME TIRARAM DE UM LEITO PARA PASSAR A MADRUGADA INTEIRA JOGADA EM CADEIRAS SEM MEDICAMENTAÇÃO, SEM AMPARO NENHUM. FOI UMA DAS PIORES EXPERIÊNCIAS QUE TIVE QUANDO MAIS PRECISEI DO PLANO. PAGAMOS CARO PARA NADA. DEVERIAM DE FATO FAZER INVESTIMENTOS QUE PUDESSEM ACOLHER A ALTA DEMANDA QUE PAGA VALORES ABSURDOS EM SEUS PLANOS PARA SEREM ASSISTIDOS QUANDO PRECISAM. E DETALHE A CIRURGIA ERA DE ALTO RISCO (APENDICITE) DORES IMENSA E CORRENDO RISCO DE TER PIORA NO QUADRO. HAPMORTE, DEVERIA FAZER JUS O QUE DIZEM ENTREGAR PARA SEUS CLIENTES. MUITA INDIGNAÇÃO. EMBORA SAÍBA QUE ESSA PESQUISA NÃO RESULTE EM NADA. AGORA SABEM QUE AS DENÚNCIAS DOS ULTIMOS DIAS, PROCEDE E QUEM SE PREJUDICA SEMPRE, É O PACIENTE!"
RECEPÇAO,Falta de informação tremenda
ADMINISTRATIVO,"Quando cheguei no meu leito, não tinha nem um lençol na cama, e a enfermeira pediu pra que eu fosse atras pelo QR CODE  pra solicitar um kit, nunca vi isso, sendo que a cama já e pra estar pronta pro paciente se acomodar."
ADMINISTRATIVO,"Péssimo vcs , estao tirando a vida do meu filho , por nao querer custiar medicações cruciais para o tratamento dele ....
Demora com esse sitema de vcs de internamente leitura de codigo péssimo"
ADMINISTRATIVO,"Péssimo vcs , estao tirando a vida do meu filho , por nao querer custiar medicações cruciais para o tratamento dele ....
Demora com esse sitema de vcs de internamente leitura de codigo péssimo"
RECEPÇAO,Pessoal ainda carece de mais treinamentos
RECEPÇAO,Não   Fui bem auxiliado pelo que pago
ADMINISTRATIVO,"Foi uma programada da qual o.medico combinado que pós cirurgia 12 hs iria ter que ficar UTI por segurança, mas passou as 12 hs, 24 hs e nada de leito apareceu e nem o serviço se manifestou o que causou ela passar 72 hs e ter uma infecção generalizada isto é um absurdo uma cirurgia programada e o hospital não ter suporte para isso"
ADMINISTRATIVO,Demora no atendimento
RECEPÇAO,Demora na recepção
TOTEM,Não leu a digital
RECEPÇAO,Cheguei com 4 cm de dilatação e com muita dor. Acho q faltou um pouco de empatia na recepção.
ADMINISTRATIVO,"Na vdd , o plano demorou 18 dias para autorizar a cirurgia , no dia marcado , fui ao hospital e disseram que teria que cancelar pois não havia chegado o material.  Então permaneci lá até fazer a cirurgia que foi no outro dia . Realizada##1f64f-1f3fb##. Agora na luta pela fisioterapia que em Mogi é raro uma clínica aceitar , sendo assim consegui uma avaliação somente dia 03/09. Agora td sobre controle . Obrigada"
ADMINISTRATIVO,Falta de informação
RECEPÇAO,Falta de informação
RECEPÇAO,"Ótimo atendimento , desde a recepção até a cirurgia e a equipe médica"
ADMINISTRATIVO,"Falha sistêmica, as informações de dados e exames não são compartilhados entre hospitais, entre setores ou equipes, pois tínhamos que constantemente repetir dados pessoais e diagnóstico. Portaria e recepção um fiasco, pessoas entravam e saíam e nem sempre precisavam se apresentar, tão pouco tinham controle se a pessoa que estava visitando era conhecido ou não, além de ser atualizado num papel onde estava o paciente e não tinham informações atualizadas da localização, também não controlavam quantidade de pessoas que subiam na UTI, e o adesivo de identificação de acompanhante/visitante descolava assim que colocava na roupa. Dois elevadores que não davam conta do volume de pessoas."
RECEPÇAO,"mandaram eu chegar as 5 da manha para abrir a ficha , cheguei as 4:30 e fui atendida somente depois das 7 da manha , a equipe de cirurgia ja estava a minha espera e a recepção ainda não tinha berto a minha ficha"
RECEPÇAO,"Não, na chegada foi tudo bem"
RECEPÇAO,Acesso. Fácil. Recepção ótima
PORTEIRO,Não tem porteiro disponível atendimento péssimo
TOTEM,Não havia totem
ADMINISTRATIVO,"Chego para me internar com dia marcado. Quando chego lá, ficam todos surpresos com minha presença, já cheguei a ficar uma semana no hospital esperando. Funcionários do guichê da emergência são muito bons"
TOTEM,"Demora no atendimento , assim como dificuldade com totem quebrado."
RECEPÇAO,Demora no atendimento
RECEPÇAO,"Rcepcionista parecia estar com má vontade, não sabia nós dar apoio ou informação e estava no celular escutando músicas e mandando aúdio."
MAQUEIRO,Faltou o Transporte.
RECEPÇAO,Não  chega a ser uma insatisfação.  Apenas acho que poderia ser melhor. Pois chegamos ali muito frágil
ADMINISTRATIVO,"""Não sei o motivo, porém,  minha mãe ficou mais de uma semana na UTI,  para fazer um procedimento simples. Nos diziam que estavam aguardando a liberação do convênio.  Pelo amor de Deus !
Quando ela teve alta da UTI, ficou sentada numa cadeira a manhã toda e, tive que falar na enfermagem para arrumarem um quarto, por favor. Tive uma crise nervosa. Em 25 minutos ela estava alojada em um quarto. Porque não tomam as providências sem necessidade disso ? 
Pensei em fazer uma queixa na ANS, mas, talvez seja melhor tomar outra atitude e procurar um convênio que tenha mais consideração com as pessoas"""
RECEPÇAO,"Quando fui fazer a histeroscopia marcarm  que tinha que chegar no hospital 4:30 da manhã . desnecessário.Cheguei lá 12:00 noite fiquei a madrugada toda na poltrona não tinha quarto fizeram a fixa de madrugada subi pra uma outra sala 7:00 horas a cirurgia foi acontecer depois das 8:30 .Colocaram a gente nunca biongos .Nao tinha nem quarto fizemos a histeroscopia não tinha nem onde tomar um banho achei um absurdo .Se trocamos ,recebemos uma refeição e já dispensaram .Nada de quarto"
RECEPÇAO,Demora ao subir para a cirurgia
TOTEM,Totem nunca funciona.
ADMINISTRATIVO,Me deixaram na sala aguardando e não no quarto como deveria
ADMINISTRATIVO,"A paciente faleceu aguardando a cirurgia por demora no processo de agendamento ainda,que houvesse um pedido de urgência do médico que assistia a paciente"
RECEPÇAO,Pouca informações referente a horario do procedimento
RECEPÇAO,"A recepcionista não respeitou a ordem de chegada, passando outras pessoas na minha frente. Fiquei aguardando muito tempo em jejum."
RECEPÇAO,O atendimento foi normal
RECEPÇAO,Os funcionários de vocês precisam ser mas bem preparados
ADMINISTRATIVO,"N gostei na parte da recepção 
Pelo fato de vim de outra cidade e fiquei sentada lá sem poder ao menos me acomodar em algum quarto cm acompanhante"
RECEPÇAO,"Cheguei no recepção as 04 horas da manhã 
Só fui para a cirurgia as 09 h"
RECEPÇAO,Não ouve nenhuma ajuda.
ADMINISTRATIVO,Primeiro não existir uma garagem para deixar meu carro. Segundo esperei demais para ser internada
ADMINISTRATIVO,"Falha sistêmica, as informações de dados e exames não são compartilhados entre hospitais, entre setores ou equipes, pois tínhamos que constantemente repetir dados pessoais e diagnóstico. Portaria e recepção um fiasco, pessoas entravam e saíam e nem sempre precisavam se apresentar, tão pouco tinham controle se a pessoa que estava visitando era conhecido ou não, além de ser atualizado num papel onde estava o paciente e não tinham informações atualizadas da localização, também não controlavam quantidade de pessoas que subiam na UTI, e o adesivo de identificação de acompanhante/visitante descolava assim que colocava na roupa. Dois elevadores que não davam conta do volume de pessoas."
RECEPÇAO,"Eles solicitam para que chegue às 23hs e ao chegar precisa aguardar virar para o outro dia para realizar a internação aí temos que ficar na recepção durante um bom tempo,após eles não seguem a ordem de quem chegou primeiro chamam primeiro que chegou por ultimo,e depois novamente tem que esperar liberar o quarto"
ADMINISTRATIVO,"minha única insatisfação é não terem feito o procedimento de quebra da pedra já no dia , pois agora estou tendo que correr atras de um monte de exames e consultas para fazer mais uma cirurgia o que poderá ter sido solucionado tudo de uma só vez, fora que minha qualidade de vida está comprometida por conta disso."
RECEPÇAO,"Primeiro  sobre o horário  da internação, chegamos  no horário  conforme  foi passado portanto  a cirurgia  estava marcada para as 10:00 da manhã   o paciente  ficou até as  18:30  aguardando   e toda vez que perguntávamos  as informações  era que tinha emergência   muitas pessoas  que estavam aguardando começaram  a se revoltar  e   minha reclamação  é  que tinha outro paciente  que a cirurgia  estava agendada  para o meio dia e meio  e o acompanhante  reclamou muito então  passaram esse paciente  na minha frente não me respeitaram por estar no aguardo  e sem reclamar  portanto fui o último  a realizar o procedimento  é  por isso que estou insatisfeito  pois acredito que vcs precisam ter mais atenção  a isso pous somos todos iguais  e vcs precisam respeitar os horários  e verificar  os pacientes  que estão  em jejum por mais de 12 horas só por isso que estou  insatisfeito"
RECEPÇAO,"Acolhida adequada, informações corretas e pontualidade."
RECEPÇAO,Local sem.preparo
ADMINISTRATIVO,Demora no atendimento e internação
ADMINISTRATIVO,"Cheguei no hospital, por ser algo agendado eu deveria ter esperado em um leito pelo fato de estar gestante, fiquei esperando ser chamada em uma sala onde tinha só eu de paciente e familiares de outros pacientes, então deveria melhorar nessa questão"
ADMINISTRATIVO,Preciso da guia de fisioterapia  liberada e ninguém  libera
ADMINISTRATIVO,"Um hospital totalmente despreparado pra receber criança em forma geral , proficional desqualificado sem informação , expresso minha indignidade quando entrei na sala da médica e ela mim falou que só poderia fazer o internamento se o superior do hospital fizesse a liberação onde ela mesma disse a mim que o casso realmente seria pra internamento até porque já era a2 vez que dei entrada no hospital com ela e em outras unidades 4 cesses total de6 entrada de emergência com uma criança , onde passei quase 2 dias sentada em uma cadeia com 1 criança no colo dia e noite sem uma cama, na sala de medicação onde é um lugar pra se fazer medicação não deixar uma mãe sentada com uma criança dia e noite onde minha filha não conseguia dormir nada com trauma do ambiente das crianças chegando pra fazer suas medicações, e sem contar que vcs tiveram a audácia de colocar um internamento na parte da medicação onde vcs sabem que por lei não pode certo , se fosse o filho de vcs como seria ? Outra coisa como é que uma mãe chega na unidade e passa 40 minutos pra ser atendida pelo médico e 2 h pra um retorno , onde a criança disaturando pode aguardar um tipo de atendimento desses , será q vcs estão agindo realmente certo nós estamos pagando todo mês pra ter esse tipo de atendimento , vcs com uma are na parte de cima e não abre nós pagamos pra ser bem atendido acolhido , não Chergar na unidade e ser mal tratada , na recepção não sabe da informação, na sala do médio e 4, 5 médico pra atender mais de 300 crianças e as outras salas tudo fechada eu tenho vídeo filmagem de tudo , aqui expresso minha idiginidade e mal tratos que estivemos naquele lugar onde eu tive que fazer uma denúncia pra vcs arrumar um leito pra minha filha , vcs acham que isso tem necessidade , aqui expresso minha indignidade contra os serviços oferecidos e mal atendimento"
RECEPÇAO,"Paciente em transferência de outro hospital, e aínda ficou rodando pra saber qual local exato eria. Sendo colocado para lada e outro"
RECEPÇAO,Não tiver respostas respondidas
ADMINISTRATIVO,"Fui convocado p comparecer na madrugada, ENTRE o carro q estacionei na frente do HPS, vaga p deficiente, eu e minha esposa fomos perseguidos por VADIO, q corria ao nosso encontro. Ao entrarmos na porta, cancela(catraca)nos impedia proceguimento, acossados e presos, sem alguém p nos socorrer ou nos libertar. ABSURDO!
RELATEI aos atendentes q ficaram de obter providências.
A cirurgia atrasou + de uma hora por deficiência do AR CONDICIONADO,por ser geral. HÁ O Q MELHORAR SIM..."
RECEPÇAO,Foi transferência entao nao tive muito experiência nesta parte
ADMINISTRATIVO,Demora no atendimento aguardando bastante tempo para ir para um quarto
ADMINISTRATIVO,"Esse Hospital sempre foi uma porcaria, e sempre será. O convêsinio consegue ser pior a cada dia."
RECEPÇAO,atendimento rápido e agil
ADMINISTRATIVO,Cheguei fui internada e nao teve cirurgia alegaram falta de material
RECEPÇAO,Demora
RECEPÇAO,"Tive problemas com atraso para realização da cirurgia e outros problemas durante a internação, como o ar-condicionado do quarto que parou de funcionar e não foi resolvido durante a noite, somente no outro dia, pouco antes de eu receber alta"
RECEPÇAO,"Não gostei do atendimento da recepcionista,achei ela ignorante"
RECEPÇAO,Péssimo profissionais como do do recepcionista a maqueiro.
ADMINISTRATIVO,"Minha filha, Acho que deveria ter um pouco mais de hospedagem, foi mt rápida a liberação. Tive que dar um jeito sem esperar pra ir embora no mínimo uns dois a 3 dias. Até pq foi duas cirurgias. Mas de qualquer forma fomos bem recebidos etc."
RECEPÇAO,Os funcionários não são anteciosos   parece que trabalham com mal vontade
TOTEM,"Eu mesma me identifiquei no token, então foi rapido"
RECEPÇAO,Demora
ADMINISTRATIVO,Desinformação
ADMINISTRATIVO,Desinformação
ADMINISTRATIVO,"Motivo.

Por que, até a data de hoje, não fiz nenhuma cirurgia.
Estou esperando, eles, o hospital me chamar, sofro demais com dores no joelho.
Mal consigo trabalhar.
Sai daqui onde moro em Itaquaquecetuba. E fui ao hospital. Para saber o que está acontecendo. Me disseram que eu tenho que esperar. Ainda este mês quinta feira retrasada, fui até o hospital Salvalus, pessoalmente e não consegui falar com ninguém.
As duas mulheres que tratavam deste assunto não estava presente. Isto era 13:35 da tarde.
Uma outra pessoa que estava na mesinha, me disse que não tinha ninguém que eu possa estar conversando.
Então ela pegou o meu nome e telefone.
E disse que no outro dia quando as meninas chegarem ligaria para mim.
E até hoje não ligaram.
PORTANTO O SISTEMA ESTÁ ERRADO : DIZENDO QUE EU JÁ FIZ A CIRURGIA.

OBRIGADO PELA ATENÇÃO."
